Address,Name Tag,Balance,Txn Count
0xdfdb7f72c1f195c5951a234e8db9806eb0635346,Feisty Doge: NFD Token,7.31095998 ETH,"17,582"
0xe5caef4af8780e59df925470b050fb23c43ca68c,Ferrum Network Token,0 ETH,"85,981"
0x0128e4fccf5ef86b030b28f0a8a029a3c5397a94,FlashSwap: FSP Token,0 ETH,"3,228"
0xf8c3527cc04340b208c854e985240c02f7b7793f,Frontier: FRONT Token,0 ETH,"1,20,611"
0xeb986da994e4a118d5956b02d8b7c3c7ce373674,Gather: GTH Token,0 ETH,"5,319"
0xc3771d47e2ab5a519e2917e61e23078d0c05ed7f,Gather: Old GTH Token,0 ETH,"19,831"
0xdd4c48c0b24039969fc16d1cdf626eab821d3384,Gitcoin Grants: Tornado.cash,7.44972849 ETH,304
0xa74476443119a942de498590fe1f2454d7d4ac0d,Golem Token,0 ETH,"10,32,767"
0x0e29e5abbb5fd88e28b2d355774e73bd47de3bcd,Hakka Finance: HAKKA Token,0 ETH,"27,553"
0xa0246c9032bc3a600820415ae600c6388619a14d,Harvest.Finance: FARM Token,0 ETH,"1,29,691"
0x2b591e99afe9f32eaa6214f7b7629768c40eeb39,HEX.com: HEX Token,0 ETH,"24,13,745"
0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,Indexed: NDX Token,0 ETH,"15,932"
0x24e3794605c84e580eea4972738d633e8a7127c8,Katalyo: KTLYO Token,0 ETH,"8,453"
0x1e18821e69b9faa8e6e75dffe54e7e25754beda0,Kimchi.Finance: KIMCHI Token,0 ETH,"23,457"
0xeb31973e0febf3e3d7058234a5ebbae1ab4b8c23,Kucoin Hacker,15.14251097 ETH,246
0x3e9bc21c9b189c09df3ef1b824798658d5011937,Linear Finance: LINA Token,0 ETH,"1,76,836"
0x42476f744292107e34519f9c357927074ea3f75d,Loom Network: LOOM Token,0 ETH,"1,36,693"
0x3c98d617db017f51c6a73a13e80e1fe14cd1d8eb,low-carb-crusader,0 ETH,91
0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,LuaSwap: LUA Token,0 ETH,"34,110"
0x4b4d2e899658fb59b1d518b68fe836b100ee8958,MITH Cash: MIS Token,0 ETH,"10,955"
0xa3bed4e1c75d00fa6f4e5e6922db7261b5e9acd2,mStable: MTA Token,0 ETH,"77,605"
0x0000000000000000000000000000000000000000,Null: 0x000...000,"14,061.42251852 ETH","10,16,306"
0x0000000000000000000000000000000000000001,Null: 0x000...001,56.85873485 ETH,"9,031"
0xc9ce70a381910d0a90b30d408cc9c7705ee882de,NYAN.Finance: NYAN Token,0.0000004 ETH,"9,921"
0x04dba1194ee10112fe6c3207c0687def0e78bacf,OFAC Blocked: 0x04D...aCf,0.000394 ETH,70
0x08723392ed15743cc38513c4925f5e6be5c17243,OFAC Blocked: 0x087...243,3.2972312 ETH,12
0x08b2efdcdb8822efe5ad0eae55517cf5dc544251,OFAC Blocked: 0x08b...251,0.00522941 ETH,52
0x0ee5067b06776a89ccc7dc8ee369984ad7db5e06,OFAC Blocked: 0x0Ee...e06,0.29423257 ETH,312
0x1967d8af5bd86a497fb3dd7899a020e47560daaf,OFAC Blocked: 0x196...AAF,0 ETH,0
0x1da5821544e25c636c1417ba96ade4cf6d2f9b5a,OFAC Blocked: 0x1da...B5A,0 ETH,69
0x35fb6f6db4fb05e6a4ce86f2c93691425626d4b1,OFAC Blocked: 0x35f...4b1,2.79640088 ETH,14
0x38735f03b30fbc022ddd06abed01f0ca823c6a94,OFAC Blocked: 0x387...a94,0.00054433 ETH,114
0x39d908dac893cbcb53cc86e0ecc369aa4def1a29,OFAC Blocked: 0x39D...A29,0 ETH,10
0x3ad9db589d201a710ed237c829c7860ba86510fc,OFAC Blocked: 0x3AD...0Fc,0.00393853 ETH,7
0x3cbded43efdaf0fc77b9c55f6fc9988fcc9b757d,OFAC Blocked: 0x3CB...57d,0 ETH,0
0x3cffd56b47b7b41c56258d9c7731abadc360e073,OFAC Blocked: 0x3Cf...073,47.93675262 ETH,14
0x3e37627deaa754090fbfbb8bd226c1ce66d255e9,OFAC Blocked: 0x3e3...5e9,3.29539468 ETH,13
0x43fa21d92141ba9db43052492e0deee5aa5f0a93,OFAC Blocked: 0x43f...A93,0.001 ETH,1
0x48549a34ae37b12f6a30566245176994e17c6b4a,OFAC Blocked: 0x485...b4A,0 ETH,485
0x4f47bc496083c727c5fbe3ce9cdf2b0f6496270c,OFAC Blocked: 0x4F4...70c,0.01010228 ETH,238
0x502371699497d08d5339c870851898d6d72521dd,OFAC Blocked: 0x502...1Dd,0 ETH,335
0x53b6936513e738f44fb50d2b9476730c0ab3bfc1,OFAC Blocked: 0x53b...fc1,79.48722336 ETH,15
0x5512d943ed1f7c8a43f3435c85f7ab68b30121b0,OFAC Blocked: 0x551...1b0,73.94357652 ETH,"4,803"
0x5a14e72060c11313e38738009254a90968f58f51,OFAC Blocked: 0x5A1...f51,0.29258337 ETH,233
0x5a7a51bfb49f190e5a6060a5bc6052ac14a3b59f,OFAC Blocked: 0x5A7...59f,0 ETH,43
0x67d40ee1a85bf4a4bb7ffae16de985e8427b6b45,OFAC Blocked: 0x67d...b45,0.000225 ETH,"5,744"
0x6acdfba02d390b97ac2b2d42a63e85293bcc160e,OFAC Blocked: 0x6aC...60e,0.03505874 ETH,577
0x6be0ae71e6c41f2f9d0d1a3b8d0f75e6f6a0b46e,OFAC Blocked: 0x6Be...46e,0.05599461 ETH,17
0x6f1ca141a28907f78ebaa64fb83a9088b02a8352,OFAC Blocked: 0x6F1...352,0.0032 ETH,405
0x72a5843cc08275c8171e582972aa4fda8c397b2a,OFAC Blocked: 0x72a...B2A,0.0010203 ETH,9
0x797d7ae72ebddcdea2a346c1834e04d1f8df102b,OFAC Blocked: 0x797...02b,191.61225291 ETH,60
0x7db418b5d567a4e0e8c59ad71be1fce48f3e6107,OFAC Blocked: 0x7Db...107,0 ETH,171
0x7f19720a857f834887fc9a7bc0a0fbe7fc7f8102,OFAC Blocked: 0x7F1...102,0.00012827 ETH,5
0x7f367cc41522ce07553e823bf3be79a889debe1b,OFAC Blocked: 0x7F3...e1B,0.001224 ETH,8
0x7ff9cfad3877f21d41da833e2f775db0569ee3d9,OFAC Blocked: 0x7FF...3D9,0.00002 ETH,266
0x83e5bc4ffa856bb84bb88581f5dd62a433a25e0d,OFAC Blocked: 0x83E...e0D,0.00495208 ETH,120
0x8576acc5c05d6ce88f4e49bf65bdf0c62f91353c,OFAC Blocked: 0x857...53C,0 ETH,"13,952"
0x901bb9583b24d97e995513c6778dc6888ab6870e,OFAC Blocked: 0x901...70e,0 ETH,"11,929"
0x931546d9e66836abf687d2bc64b30407bac8c568,OFAC Blocked: 0x931...568,58.84040433 ETH,14
0x97b1043abd9e6fc31681635166d430a458d14f9c,OFAC Blocked: 0x97B...F9C,0.05945715 ETH,123
0x9f4cda013e354b8fc285bf4b9a60460cee7f7ea9,OFAC Blocked: 0x9F4...Ea9,0.09656965 ETH,9
0xa0e1c89ef1a489c9c7de96311ed5ce5d32c20e4b,OFAC Blocked: 0xa0e...E4B,0.00518853 ETH,7
0xa7e5d5a720f06526557c513402f2e6b5fa20b008,OFAC Blocked: 0xA7e...008,0.00000436 ETH,"7,792"
0xb6f5ec1a0a9cd1526536d3f0426c429529471f40,OFAC Blocked: 0xb6f...F40,0.056556 ETH,23
0xc2a3829f459b3edd87791c74cd45402ba0a20be3,OFAC Blocked: 0xc2a...Be3,0 ETH,5
0xc455f7fd3e0e12afd51fba5c106909934d8a0e4a,OFAC Blocked: 0xC45...e4a,0.0197041 ETH,101
0xd0975b32cea532eadddfc9c60481976e39db3472,OFAC Blocked: 0xD09...472,0 ETH,0
0xd882cfc20f52f2599d84b8e8d58c7fb62cfe344b,OFAC Blocked: 0xd88...44b,0.04968494 ETH,"20,909"
0xdcbeffbecce100cce9e4b153c4e15cb885643193,OFAC Blocked: 0xdcb...193,13.5062934 ETH,768
0xed6e0a7e4ac94d976eebfb82ccf777a3c6bad921,OFAC Blocked: 0xeD6...921,686.12064465 ETH,63
0xefe301d259f525ca1ba74a7977b80d5b060b3cca,OFAC Blocked: 0xEFE...ccA,0.0000154 ETH,179
0xf7b31119c2682c88d88d455dbb9d5932c65cf1be,OFAC Blocked: 0xF7B...1bE,3.27983197 ETH,16
0x308ed4b7b49797e1a98d3818bff6fe5385410370,OFAC SDN: 0x308...370,0.00454324 ETH,231
0x6c5ba91642f10282b576d91922ae6448c9d52f4e,Phala Network: PHA Token,0 ETH,"2,00,308"
0x657b83a0336561c8f64389a6f5ade675c04b0c3b,Playcent: PCNT Token,0 ETH,"7,976"
0xc8a65fadf0e0ddaf421f28feab69bf6e2e589963,PolyNetwork Exploiter 1,1.45863746 ETH,"1,666"
0x6fe56c0bcdd471359019fcbc48863d6c3e9d4f41,Props Project: PROPS Token,0 ETH,"26,957"
0x0cdf9acd87e940837ff21bb40c9fd55f68bba059,Public Mint: MINT Token,0 ETH,"13,462"
0x33d0568941c0c64ff7e0fb4fba0b11bd37deed9f,Ramp Defi: RAMP Token,0 ETH,"74,496"
0x098b716b8aaf21512996dc57eb0615e2383e2f96,Ronin Bridge Exploiter,101.80242993 ETH,428
0x6fa0952355607dfb2d399138b7fe10eb90f245e4,Spirit Clash: SCT Token,0 ETH,"1,907"
0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SushiSwap: SUSHI Token,0 ETH,"11,98,452"
0xda3145d0a373712e036106fc1fa34b1014807e68,SwapX: SWP Token,0 ETH,512
0xb8baa0e4287890a5f79863ab62b7f175cecbd433,Swerve.fi: SWRV Token,0 ETH,"70,576"
0xdac17f958d2ee523a2206206994597c13d831ec7,Tether: USDT Stablecoin,1 wei,"23,67,88,700"
0x12d66f87a04a9e220743712ce6d9bb1b5616b8fc,Tornado.Cash: 0.1 ETH,408.7 ETH,"9,861"
0x178169b423a011fff22b9e3f3abea13414ddd0f1,Tornado.Cash: 0.1 WBTC,0 ETH,0
0x47ce0c6ed5b0ce3d3a51fdb1c52dc66a7c3c2936,Tornado.Cash: 1 ETH,"2,933 ETH","12,637"
0x610b717796ad172b316836ac95a2ffad065ceab4,Tornado.Cash: 1 WBTC,0 ETH,0
0x4736dcf1b7a3d580672cce6e7c65cd5cc9cfba9d,"Tornado.Cash: 1,00 USDC",0 ETH,195
0xfd8610d20aa15b7b2e3be39b396a1bc3516c7144,"Tornado.Cash: 1,000 DAI",0 ETH,419
0xd96f2b1c14db8458374d9aca76e26c3d18364307,"Tornado.Cash: 1,000 USDC",0 ETH,86
0x0836222f2b2b24a3f36f98668ed8f0b38d1a872f,"Tornado.Cash: 1,000 USDT",0 ETH,979
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,Tornado.Cash: 10 ETH,"14,040 ETH","14,252"
0xbb93e510bbcd0b7beb5a853875f9ec60275cf498,Tornado.Cash: 10 WBTC,0 ETH,1
0xf60dd140cff0706bae9cd734ac3ae76ad9ebc32a,"Tornado.Cash: 10,000 DAI",0 ETH,3
0x07687e702b410fa43f4cb4af7fa097918ffd2730,"Tornado.Cash: 10,000 DAI 2",0 ETH,22
0xd691f27f38b395864ea86cfc7253969b409c362d,"Tornado.Cash: 10,000 USDC",0 ETH,1
0xf67721a2d8f736e75a49fdd7fad2e31d8676542a,"Tornado.Cash: 10,000 USDT",0 ETH,11
0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3,Tornado.Cash: 100 DAI,0 ETH,253
0xa160cdab225685da1d56aa342ad8841c3b53f291,Tornado.Cash: 100 ETH,"122,600 ETH","8,654"
0x169ad27a470d064dede56a2d3ff727986b15d52b,Tornado.Cash: 100 USDT,0 ETH,335
0x23773e65ed146a459791799d01336db287f25334,"Tornado.Cash: 100,000 DAI",0 ETH,30
0x9ad122c22b14202b4490edaf288fdb3c7cb3ff5e,"Tornado.Cash: 100,000 USDT",0 ETH,1
0x22aaa7720ddd5388a3c0a3333430953c68f1849b,"Tornado.Cash: 5,000 cDAI",0 ETH,9
0xaeaac358560e11f52454d997aaff2c5731b6f8a6,"Tornado.Cash: 5,000 cUSDC",0 ETH,7
0xd21be7248e0197ee08e0c20d4a96debdac3d20af,"Tornado.Cash: 5,000,000 cDAI",0 ETH,0
0xba214c1c1928a32bffe790263e38b4af9bfcd659,"Tornado.Cash: 50,000 cDAI",0 ETH,14
0x03893a7c7463ae47d46bc7f091665f1893656003,"Tornado.Cash: 50,000 cDAI 2",0 ETH,0
0x1356c899d8c9467c7f71c195612f8a395abf2f0a,"Tornado.Cash: 50,000 cUSDC",0 ETH,4
0xb1c8094b234dce6e03f10a5b673c1d8c69739a00,"Tornado.Cash: 500,000 cDAI",0 ETH,1
0x2717c5e28cf931547b621a5dddb772ab6a35b701,"Tornado.Cash: 500,000 cDAI 2",0 ETH,1
0xa60c772958a3ed56c1f15dd055ba37ac8e523a0d,"Tornado.Cash: 500,000 cUSDC",0 ETH,1
0xb04e030140b30c27bcdfaafffa98c57d80eda7b4,Tornado.Cash: Community Fund,0.010159 ETH,65
0x8589427373d6d84e98730d7795d8f6f8731fda16,Tornado.Cash: Donate,0.00055806 ETH,584
0x756c4628e57f7e7f8a459ec2752968360cf4d1aa,Tornado.Cash: Echoer,0 ETH,"4,878"
0x5f6c97c6ad7bdd0ae7e0dd4ca33a4ed3fdabd4d7,Tornado.Cash: Fee Manager,0 ETH,119
0x5efda50f22d34f262c29268506c5fa42cb56a1ce,Tornado.Cash: Governance,8.404 ETH,"9,737"
0xffbac21a641dcfe4552920138d90f3638b3c9fba,Tornado.Cash: Governance Impl,0 ETH,0
0x2fc93484614a34f26f7970cbb94615ba109bb4bf,Tornado.Cash: Governance Staking,0 ETH,"2,273"
0x2f50508a8a3d323b91336fa3ea6ae50e55f32185,Tornado.Cash: Governance Vault,0 ETH,5
0x179f48c78f57a3a78f0608cc9197b8972921d1d2,Tornado.Cash: Governance Vesting,0 ETH,11
0xb20c66c4de72433f3ce747b58b86830c459ca911,Tornado.Cash: Instance Registry,0 ETH,0
0xca0840578f57fe71599d29375e16783424023357,Tornado.Cash: L1 Helper,0.1 ETH,"15,471"
0x746aebc06d2ae31b71ac51429a19d54e797878e9,Tornado.Cash: Mining v2,0 ETH,"34,385"
0x94a1b5cdb22c43faab4abeb5c74999895464ddaf,Tornado.Cash: Mixer 1,0 ETH,910
0xb541fc07bc7619fd4062a54d96268525cbc6ffef,Tornado.Cash: Mixer 2,0 ETH,962
0x94c92f096437ab9958fc0a37f09348f30389ae79,Tornado.Cash: Poseidon 2,0 ETH,0
0xd82ed8786d7c69dc7e052f7a542ab047971e73d2,Tornado.Cash: Poseidon 3,0 ETH,0
0x722122df12d4e14e13ac3b6895a86e84145b6967,Tornado.Cash: Proxy,0 ETH,"1,43,954"
0x58e8dcc13be9780fc42e8723d8ead4cf46943df2,Tornado.Cash: Relayer Registry,0 ETH,"1,842"
0x5cab7692d4e94096462119ab7bf57319726eed2a,Tornado.Cash: Reward Swap,0 ETH,0
0x88fd245fedec4a936e700f9173454d1931b4c307,Tornado.Cash: Reward Verifier,0 ETH,0
0xd90e2f925da726b50c4ed8d0fb90ad053324f31b,Tornado.Cash: Router,0 ETH,"1,77,923"
0x5f48c2a71b2cc96e3f0ccae4e39318ff0dc375b2,Tornado.Cash: Team 1 Vesting,0 ETH,4
0x77777feddddffc19ff86db637967013e6c6a116c,Tornado.Cash: TORN Token,0 ETH,"1,06,425"
0x653477c392c16b0765603074f157314cc4f40c32,Tornado.Cash: Tree Update Verifier,0 ETH,0
0x527653ea119f3e6a1f5bd18fbf4714081d7b31ce,Tornado.Cash: Trees,0 ETH,615
0x3efa30704d2b8bbac821307230376556cf8cc39e,Tornado.Cash: vTORN Token,0 ETH,"5,554"
0x09193888b3f38c82dedfda55259a82c0e7de875e,Tornado.Cash: Withdraw Verifier,0 ETH,0
0xcd1faff6e578fa5cac469d2418c95671ba1a62fe,Torum: Old XTM Token 2,0 ETH,"15,751"
0x50b6071561f068963bcfe2b341126cd6accafafb,Uniswap V2: USD-USDT,0 ETH,72
0x45f24baeef268bb6d63aee5129015d69702bcdfa,Value DeFi Protocol: YFV Token,0 ETH,"1,02,946"
0xaba8cac6866b83ae4eec97dd07ed254282f6ad8a,Yam.Finance: Old YAMv2 Token,0 ETH,"43,320"
0x14ec0cd2acee4ce37260b925f74648127a889a28,Yearn (yDai) Exploiter,0.09643203 ETH,33
0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,Yearn: YFI Token,0 ETH,"8,04,643"
0xe4815ae53b124e7263f08dcdbbb757d41ed658c6,ZKBase: Old ZKS Token,0 ETH,"1,30,509"
0xd8e3fb3b08eba982f2754988d70d57edc0055ae6,Zoracles: ZORA Token,0 ETH,"9,051"
